timestamp,symbol,open,high,low,close,volume
2025-05-06 04:39:00,NSE:TCS-EQ,3445.0,3449.0,3445.0,3449.0,1266
2025-05-06 04:40:00,NSE:RELIANCE-EQ,1418.9,1418.9,1417.5,1417.7,50238
2025-05-06 04:40:00,NSE:TCS-EQ,3449.8,3449.8,3446.6,3447.2,1159
2025-05-06 04:41:00,NSE:RELIANCE-EQ,1417.5,1417.9,1417.5,1417.8,23209
2025-05-06 04:41:00,NSE:TCS-EQ,3448.0,3450.0,3447.4,3447.9,4626
2025-05-06 04:42:00,NSE:RELIANCE-EQ,1417.9,1418.3,1417.6,1418.3,38412
2025-05-06 04:42:00,NSE:TCS-EQ,3449.0,3452.7,3448.9,3452.0,2221
2025-05-06 04:43:00,NSE:RELIANCE-EQ,1418.3,1418.3,1417.5,1417.5,22487
2025-05-06 04:43:00,NSE:TCS-EQ,3452.0,3454.9,3452.0,3453.0,2360
2025-05-06 04:44:00,NSE:RELIANCE-EQ,1417.8,1418.4,1417.5,1417.6,22630
2025-05-06 04:44:00,NSE:TCS-EQ,3453.0,3453.3,3448.2,3449.5,7017
2025-05-06 04:45:00,NSE:RELIANCE-EQ,1417.8,1418.0,1417.3,1417.5,25820
2025-05-06 04:45:00,NSE:TCS-EQ,3449.0,3451.0,3448.3,3449.9,5743
2025-05-06 04:46:00,NSE:RELIANCE-EQ,1417.6,1417.7,1417.1,1417.4,14075
2025-05-06 04:46:00,NSE:TCS-EQ,3451.0,3456.9,3450.4,3454.4,16059
2025-05-06 04:47:00,NSE:RELIANCE-EQ,1417.1,1418.0,1417.1,1417.6,23530
2025-05-06 04:47:00,NSE:TCS-EQ,3454.1,3455.2,3450.6,3451.0,6028
2025-05-06 04:48:00,NSE:RELIANCE-EQ,1417.7,1418.0,1417.5,1417.7,60626
2025-05-06 04:48:00,NSE:TCS-EQ,3451.0,3451.3,3449.1,3450.3,1888
2025-05-06 04:49:00,NSE:RELIANCE-EQ,1417.6,1417.8,1417.5,1417.5,16624
2025-05-06 04:49:00,NSE:TCS-EQ,3449.2,3453.1,3449.2,3451.6,872
2025-05-06 04:50:00,NSE:RELIANCE-EQ,1417.5,1417.6,1417.5,1417.6,23798
2025-05-06 04:50:00,NSE:TCS-EQ,3451.6,3452.1,3449.9,3450.4,880
2025-05-06 04:51:00,NSE:RELIANCE-EQ,1417.5,1417.7,1417.5,1417.6,19316
2025-05-06 04:51:00,NSE:TCS-EQ,3449.8,3451.6,3449.7,3451.6,334
2025-05-06 04:52:00,NSE:RELIANCE-EQ,1417.6,1418.0,1417.5,1417.5,44270
2025-05-06 04:52:00,NSE:TCS-EQ,3451.7,3453.0,3449.0,3452.3,2000
2025-05-06 04:53:00,NSE:RELIANCE-EQ,1417.8,1417.9,1417.3,1417.7,22876
2025-05-06 04:53:00,NSE:TCS-EQ,3452.3,3452.3,3449.6,3450.3,724
2025-05-06 04:54:00,NSE:RELIANCE-EQ,1417.7,1417.8,1417.1,1417.5,24504
2025-05-06 04:54:00,NSE:TCS-EQ,3450.4,3451.7,3449.0,3451.7,1476
2025-05-06 04:55:00,NSE:RELIANCE-EQ,1417.6,1417.8,1417.5,1417.8,31261
2025-05-06 04:55:00,NSE:TCS-EQ,3450.9,3450.9,3449.2,3449.4,1159
2025-05-06 04:56:00,NSE:RELIANCE-EQ,1417.6,1417.8,1417.5,1417.6,21464
2025-05-06 04:56:00,NSE:TCS-EQ,3450.0,3450.2,3448.3,3449.2,1101
2025-05-06 04:57:00,NSE:RELIANCE-EQ,1417.5,1417.6,1417.4,1417.5,24764
2025-05-06 04:57:00,NSE:TCS-EQ,3448.4,3449.3,3448.0,3448.5,621
2025-05-06 04:58:00,NSE:RELIANCE-EQ,1417.4,1417.6,1416.0,1416.8,87227
2025-05-06 04:58:00,NSE:TCS-EQ,3448.5,3448.5,3447.2,3447.3,772
2025-05-06 04:59:00,NSE:RELIANCE-EQ,1416.8,1416.8,1415.4,1416.6,91164
2025-05-06 04:59:00,NSE:TCS-EQ,3447.3,3448.0,3447.3,3447.9,454
2025-05-06 05:00:00,NSE:RELIANCE-EQ,1416.6,1417.5,1416.1,1417.3,27990
2025-05-06 05:00:00,NSE:TCS-EQ,3447.9,3447.9,3445.8,3446.9,642
2025-05-06 05:01:00,NSE:RELIANCE-EQ,1417.3,1417.5,1416.6,1416.8,10830
2025-05-06 05:01:00,NSE:TCS-EQ,3446.1,3446.5,3445.1,3446.5,1136
2025-05-06 05:02:00,NSE:RELIANCE-EQ,1416.5,1417.3,1416.5,1416.8,24823
2025-05-06 05:02:00,NSE:TCS-EQ,3445.8,3447.6,3445.6,3447.6,1118
2025-05-06 05:03:00,NSE:RELIANCE-EQ,1417.0,1417.0,1416.3,1416.8,7669
2025-05-06 05:03:00,NSE:TCS-EQ,3447.6,3447.8,3445.8,3447.8,489
2025-05-06 05:04:00,NSE:RELIANCE-EQ,1416.8,1418.3,1416.7,1418.1,95074
2025-05-06 05:04:00,NSE:TCS-EQ,3447.9,3448.9,3447.2,3448.0,608
2025-05-06 05:05:00,NSE:RELIANCE-EQ,1418.2,1419.0,1417.7,1418.8,27684
2025-05-06 05:05:00,NSE:TCS-EQ,3448.1,3448.9,3447.3,3447.8,1270
2025-05-06 05:06:00,NSE:RELIANCE-EQ,1418.9,1419.8,1418.8,1419.2,21484
2025-05-06 05:06:00,NSE:TCS-EQ,3447.8,3447.8,3445.2,3447.0,1331
2025-05-06 05:07:00,NSE:RELIANCE-EQ,1419.2,1419.3,1417.7,1418.0,7813
2025-05-06 05:07:00,NSE:TCS-EQ,3446.4,3447.0,3445.7,3446.4,1227
2025-05-06 05:08:00,NSE:RELIANCE-EQ,1418.0,1418.0,1417.3,1417.4,4987
2025-05-06 05:08:00,NSE:TCS-EQ,3446.4,3446.5,3445.2,3445.7,338
2025-05-06 05:09:00,NSE:RELIANCE-EQ,1417.5,1417.5,1417.4,1417.5,4851
2025-05-06 05:09:00,NSE:TCS-EQ,3445.7,3454.7,3445.7,3451.0,13898
2025-05-06 05:10:00,NSE:RELIANCE-EQ,1417.4,1417.6,1417.0,1417.3,12907
2025-05-06 05:10:00,NSE:TCS-EQ,3451.0,3451.0,3450.0,3450.0,2625
2025-05-06 05:11:00,NSE:RELIANCE-EQ,1417.4,1417.4,1417.2,1417.2,5702
2025-05-06 05:11:00,NSE:TCS-EQ,3450.4,3452.0,3450.4,3451.2,915
2025-05-06 05:12:00,NSE:RELIANCE-EQ,1417.3,1417.6,1416.3,1416.3,12019
2025-05-06 05:12:00,NSE:TCS-EQ,3451.0,3451.0,3446.0,3447.0,10692
2025-05-06 05:13:00,NSE:RELIANCE-EQ,1416.7,1417.0,1416.2,1416.6,9013
2025-05-06 05:13:00,NSE:TCS-EQ,3446.9,3449.3,3446.6,3448.8,693
2025-05-06 05:14:00,NSE:RELIANCE-EQ,1416.6,1417.5,1416.1,1417.2,19703
2025-05-06 05:14:00,NSE:TCS-EQ,3449.2,3450.0,3448.1,3449.6,517
2025-05-06 05:15:00,NSE:RELIANCE-EQ,1417.2,1417.4,1417.0,1417.0,7409
2025-05-06 05:15:00,NSE:TCS-EQ,3449.6,3450.5,3449.6,3450.0,1933
2025-05-06 05:16:00,NSE:RELIANCE-EQ,1417.3,1417.5,1416.5,1417.1,29649
2025-05-06 05:16:00,NSE:TCS-EQ,3450.0,3450.5,3450.0,3450.2,537
2025-05-06 05:17:00,NSE:RELIANCE-EQ,1417.1,1417.4,1416.7,1417.3,6093
2025-05-06 05:17:00,NSE:TCS-EQ,3450.0,3451.0,3450.0,3451.0,449
2025-05-06 05:18:00,NSE:RELIANCE-EQ,1417.0,1417.3,1416.3,1416.6,10678
2025-05-06 05:18:00,NSE:TCS-EQ,3451.1,3451.5,3450.0,3450.0,1210
2025-05-06 05:19:00,NSE:RELIANCE-EQ,1416.6,1416.9,1415.8,1415.8,21491
2025-05-06 05:19:00,NSE:TCS-EQ,3450.0,3451.2,3450.0,3450.0,6810
2025-05-06 05:20:00,NSE:RELIANCE-EQ,1416.0,1416.3,1415.0,1415.0,65554
2025-05-06 05:20:00,NSE:TCS-EQ,3450.0,3450.4,3448.0,3449.0,14121
2025-05-06 05:21:00,NSE:RELIANCE-EQ,1414.5,1415.3,1414.5,1414.6,22442
2025-05-06 05:21:00,NSE:TCS-EQ,3449.2,3450.9,3449.0,3450.1,684
2025-05-06 05:22:00,NSE:RELIANCE-EQ,1415.0,1415.1,1414.5,1414.8,10057
2025-05-06 05:22:00,NSE:TCS-EQ,3450.1,3452.0,3450.1,3451.3,472
2025-05-06 05:23:00,NSE:RELIANCE-EQ,1415.0,1415.2,1414.7,1415.0,9708
2025-05-06 05:23:00,NSE:TCS-EQ,3451.3,3451.9,3451.0,3451.8,719
2025-05-06 05:24:00,NSE:RELIANCE-EQ,1415.0,1415.0,1414.5,1414.6,12039
2025-05-06 05:24:00,NSE:TCS-EQ,3451.2,3451.7,3450.2,3451.7,1249
2025-05-06 05:25:00,NSE:RELIANCE-EQ,1414.7,1414.7,1414.0,1414.5,59828
2025-05-06 05:25:00,NSE:TCS-EQ,3451.1,3451.7,3451.1,3451.7,203
2025-05-06 05:26:00,NSE:RELIANCE-EQ,1414.6,1415.0,1414.0,1414.7,33669
2025-05-06 05:26:00,NSE:TCS-EQ,3451.7,3451.7,3451.2,3451.7,665
2025-05-06 05:27:00,NSE:RELIANCE-EQ,1414.7,1414.8,1414.0,1414.0,8797
2025-05-06 05:27:00,NSE:TCS-EQ,3451.6,3452.0,3451.6,3452.0,753
2025-05-06 05:28:00,NSE:RELIANCE-EQ,1414.2,1414.8,1413.5,1414.5,30998
2025-05-06 05:28:00,NSE:TCS-EQ,3451.9,3453.0,3451.9,3452.6,4323
2025-05-06 05:29:00,NSE:RELIANCE-EQ,1414.6,1414.7,1414.2,1414.6,10012
2025-05-06 05:29:00,NSE:TCS-EQ,3452.6,3453.0,3452.3,3452.4,633
2025-05-06 05:30:00,NSE:RELIANCE-EQ,1414.7,1414.7,1413.8,1414.0,15122
2025-05-06 05:30:00,NSE:TCS-EQ,3452.4,3452.4,3451.6,3452.4,1324
2025-05-06 05:31:00,NSE:RELIANCE-EQ,1414.0,1414.2,1413.3,1414.2,43053
2025-05-06 05:31:00,NSE:TCS-EQ,3451.8,3452.3,3450.7,3451.3,901
2025-05-06 05:32:00,NSE:RELIANCE-EQ,1414.1,1414.4,1413.5,1414.1,33750
2025-05-06 05:32:00,NSE:TCS-EQ,3451.3,3452.0,3451.0,3451.9,514
2025-05-06 05:33:00,NSE:RELIANCE-EQ,1414.1,1414.3,1413.5,1414.2,18743
2025-05-06 05:33:00,NSE:TCS-EQ,3452.0,3452.0,3451.0,3451.9,592
2025-05-06 05:34:00,NSE:RELIANCE-EQ,1414.2,1414.5,1413.5,1414.3,36018
2025-05-06 05:34:00,NSE:TCS-EQ,3451.8,3451.9,3451.2,3451.6,603
2025-05-06 05:35:00,NSE:RELIANCE-EQ,1414.3,1414.6,1414.0,1414.6,20534
2025-05-06 05:35:00,NSE:TCS-EQ,3451.7,3452.0,3451.0,3451.9,835
2025-05-06 05:36:00,NSE:RELIANCE-EQ,1414.5,1414.6,1414.0,1414.5,15800
2025-05-06 05:36:00,NSE:TCS-EQ,3451.9,3453.0,3451.2,3452.8,2635
2025-05-06 05:37:00,NSE:RELIANCE-EQ,1414.6,1414.6,1414.1,1414.5,14146
2025-05-06 05:37:00,NSE:TCS-EQ,3453.0,3453.0,3452.6,3452.8,467
2025-05-06 05:38:00,NSE:RELIANCE-EQ,1414.3,1414.6,1414.1,1414.6,8806
2025-05-06 05:38:00,NSE:TCS-EQ,3452.6,3453.0,3452.6,3453.0,443
2025-05-06 05:39:00,NSE:RELIANCE-EQ,1414.6,1414.6,1414.0,1414.0,21251
2025-05-06 05:39:00,NSE:TCS-EQ,3453.0,3453.0,3451.8,3452.1,1202
2025-05-06 05:40:00,NSE:RELIANCE-EQ,1413.8,1414.6,1413.8,1414.6,21047
2025-05-06 05:40:00,NSE:TCS-EQ,3452.3,3453.0,3452.3,3453.0,772
2025-05-06 05:41:00,NSE:RELIANCE-EQ,1414.5,1414.8,1414.5,1414.6,8082
2025-05-06 05:41:00,NSE:TCS-EQ,3452.5,3454.0,3452.5,3453.5,1564
2025-05-06 05:42:00,NSE:RELIANCE-EQ,1414.6,1414.7,1414.2,1414.6,12563
2025-05-06 05:42:00,NSE:TCS-EQ,3453.5,3454.0,3452.9,3453.8,786
2025-05-06 05:43:00,NSE:RELIANCE-EQ,1414.5,1415.2,1414.2,1414.5,43369
2025-05-06 05:43:00,NSE:TCS-EQ,3452.7,3453.9,3452.1,3453.9,757
2025-05-06 05:44:00,NSE:RELIANCE-EQ,1414.7,1414.7,1414.0,1414.7,16017
2025-05-06 05:44:00,NSE:TCS-EQ,3453.3,3454.0,3453.2,3454.0,2030
2025-05-06 05:45:00,NSE:RELIANCE-EQ,1414.5,1414.6,1413.6,1414.1,43877
2025-05-06 05:45:00,NSE:TCS-EQ,3454.0,3454.2,3453.3,3454.0,1330
2025-05-06 05:46:00,NSE:RELIANCE-EQ,1414.0,1414.2,1413.6,1414.1,30421
2025-05-06 05:46:00,NSE:TCS-EQ,3454.0,3454.0,3451.2,3451.2,2145
2025-05-06 05:47:00,NSE:RELIANCE-EQ,1414.2,1414.2,1413.6,1413.8,5732
2025-05-06 05:47:00,NSE:TCS-EQ,3452.2,3452.2,3451.3,3451.9,323
2025-05-06 05:48:00,NSE:RELIANCE-EQ,1413.7,1414.0,1412.8,1413.1,96579
2025-05-06 05:48:00,NSE:TCS-EQ,3452.0,3452.7,3451.0,3451.0,986
2025-05-06 05:49:00,NSE:RELIANCE-EQ,1413.1,1413.4,1412.0,1412.0,18859
2025-05-06 05:49:00,NSE:TCS-EQ,3451.0,3451.9,3448.7,3451.7,1686
2025-05-06 05:50:00,NSE:RELIANCE-EQ,1412.2,1412.2,1411.7,1411.9,19261
2025-05-06 05:50:00,NSE:TCS-EQ,3451.7,3453.0,3450.6,3451.2,677
2025-05-06 05:51:00,NSE:RELIANCE-EQ,1411.9,1411.9,1411.2,1411.4,29801
2025-05-06 05:51:00,NSE:TCS-EQ,3451.1,3453.0,3450.9,3452.9,520
2025-05-06 05:52:00,NSE:RELIANCE-EQ,1411.2,1411.8,1411.0,1411.3,52896
2025-05-06 05:52:00,NSE:TCS-EQ,3452.1,3454.1,3450.9,3452.0,2016
2025-05-06 05:53:00,NSE:RELIANCE-EQ,1411.1,1411.6,1411.1,1411.2,37869
2025-05-06 05:53:00,NSE:TCS-EQ,3450.9,3453.9,3450.9,3453.0,1852
2025-05-06 05:54:00,NSE:RELIANCE-EQ,1411.5,1411.6,1410.6,1411.4,56778
2025-05-06 05:54:00,NSE:TCS-EQ,3453.0,3454.1,3452.2,3454.1,1368
2025-05-06 05:55:00,NSE:RELIANCE-EQ,1411.0,1411.6,1410.7,1411.2,35773
2025-05-06 05:55:00,NSE:TCS-EQ,3453.8,3454.1,3450.6,3453.0,3445
2025-05-06 05:56:00,NSE:RELIANCE-EQ,1411.0,1411.7,1411.0,1411.2,20730
2025-05-06 05:56:00,NSE:TCS-EQ,3453.7,3453.8,3452.0,3453.6,1140
2025-05-06 05:57:00,NSE:RELIANCE-EQ,1411.2,1411.6,1410.9,1411.5,16873
2025-05-06 05:57:00,NSE:TCS-EQ,3453.1,3454.1,3451.1,3453.2,975
2025-05-06 05:58:00,NSE:RELIANCE-EQ,1411.2,1411.6,1411.0,1411.4,36116
2025-05-06 05:58:00,NSE:TCS-EQ,3453.2,3454.5,3452.2,3453.2,2187
2025-05-06 05:59:00,NSE:RELIANCE-EQ,1411.0,1411.4,1410.7,1411.1,17425
2025-05-06 05:59:00,NSE:TCS-EQ,3453.4,3456.9,3453.4,3456.8,5024
2025-05-06 06:00:00,NSE:RELIANCE-EQ,1411.1,1411.6,1411.0,1411.6,30786
2025-05-06 06:00:00,NSE:TCS-EQ,3456.9,3458.0,3456.0,3456.9,2963
2025-05-06 06:01:00,NSE:RELIANCE-EQ,1411.5,1411.6,1411.0,1411.3,16415
2025-05-06 06:01:00,NSE:TCS-EQ,3456.6,3457.0,3455.5,3456.7,1415
2025-05-06 06:02:00,NSE:RELIANCE-EQ,1411.1,1411.3,1411.0,1411.0,10247
2025-05-06 06:02:00,NSE:TCS-EQ,3456.7,3457.0,3455.6,3456.2,666
2025-05-06 06:03:00,NSE:RELIANCE-EQ,1411.2,1411.6,1411.0,1411.0,27102
2025-05-06 06:03:00,NSE:TCS-EQ,3456.8,3457.0,3455.7,3456.4,1434
2025-05-06 06:04:00,NSE:RELIANCE-EQ,1411.0,1411.8,1411.0,1411.6,49339
2025-05-06 06:04:00,NSE:TCS-EQ,3456.9,3458.9,3456.9,3458.9,2017
2025-05-06 06:05:00,NSE:RELIANCE-EQ,1411.7,1411.9,1411.2,1411.7,17255
2025-05-06 06:05:00,NSE:TCS-EQ,3459.8,3460.0,3458.9,3459.9,3027
2025-05-06 06:06:00,NSE:RELIANCE-EQ,1411.8,1412.2,1411.7,1412.0,19012
